GO IPR KO
GO:0004324 IPR033892 K00528
GO:0004324 IPR033892 K02641
GO:0004325 IPR019772 K03794
GO:0004325 IPR019772 K01772
GO:0004325 IPR019772 K02302
GO:0004325 IPR019772 K02304
GO:0004325 IPR001015 K03794
GO:0004325 IPR001015 K01772
GO:0004325 IPR001015 K02302
GO:0004325 IPR001015 K02304
GO:0004326 IPR018109 K22099
GO:0004326 IPR018109 K11754
GO:0004326 IPR018109 K01930
GO:0004326 IPR001645 K22099
GO:0004326 IPR001645 K11754
GO:0004326 IPR001645 K01930
GO:0004329 IPR000559 K00288
GO:0004329 IPR000559 K13402
GO:0004329 IPR000559 K01938
GO:0004332 IPR041720 K01623
GO:0004332 IPR041720 K16305
GO:0004332 IPR041720 K01624
GO:0004332 IPR041720 K16306
GO:0004332 IPR041720 K11645
GO:0004332 IPR041720 K01622
GO:0004332 IPR000741 K01623
GO:0004332 IPR000741 K16305
GO:0004332 IPR000741 K01624
GO:0004332 IPR000741 K16306
GO:0004332 IPR000741 K11645
GO:0004332 IPR000741 K01622
GO:0004333 IPR005677 K01676
GO:0004333 IPR005677 K01679
GO:0004333 IPR005677 K01677
GO:0004333 IPR005677 K01678
GO:0004334 IPR036462 K01555
GO:0004334 IPR036462 K16171
GO:0004334 IPR015377 K01555
GO:0004334 IPR015377 K16171
GO:0004334 IPR005959 K01555
GO:0004334 IPR005959 K16171
GO:0004335 IPR000705 K00849
GO:0004340 IPR003836 K00845
GO:0004340 IPR003836 K12407
GO:0004343 IPR039143 K00621
GO:0004345 IPR022675 K00036
GO:0004347 IPR018189 K06859
GO:0004347 IPR018189 K15916
GO:0004347 IPR018189 K01810
GO:0004347 IPR018189 K13810
GO:0004347 IPR001672 K06859
GO:0004347 IPR001672 K15916
GO:0004347 IPR001672 K01810
GO:0004347 IPR001672 K13810
GO:0004347 IPR023096 K06859
GO:0004347 IPR023096 K15916
GO:0004347 IPR023096 K01810
GO:0004347 IPR023096 K13810
GO:0004349 IPR011529 K00931
GO:0004349 IPR011529 K12657
GO:0004349 IPR019797 K00931
GO:0004349 IPR019797 K12657
GO:0004350 IPR020593 K12657
GO:0004350 IPR020593 K00147
GO:0004350 IPR012134 K12657
GO:0004350 IPR012134 K00147
GO:0004350 IPR000965 K12657
GO:0004350 IPR000965 K00147
GO:0004352 IPR007780 K15371
GO:0004352 IPR007780 K00260
GO:0004352 IPR028971 K15371
GO:0004352 IPR028971 K00260
GO:0004356 IPR008147 K01915
GO:0004356 IPR036651 K01915
GO:0004356 IPR008146 K01915
GO:0004356 IPR004809 K01915
GO:0004357 IPR035434 K06048
GO:0004357 IPR035434 K01919
GO:0004357 IPR035434 K11204
GO:0004357 IPR011556 K06048
GO:0004357 IPR011556 K01919
GO:0004357 IPR011556 K11204
GO:0004357 IPR006336 K06048
GO:0004357 IPR006336 K01919
GO:0004357 IPR006336 K11204
GO:0004357 IPR004308 K06048
GO:0004357 IPR004308 K01919
GO:0004357 IPR004308 K11204
GO:0004358 IPR002813 K00620
GO:0004359 IPR003694 K01425
GO:0004359 IPR002161 K01425
GO:0004359 IPR015868 K01425
GO:0004360 IPR005855 K00820
GO:0004362 IPR006322 K00383
GO:0004363 IPR014042 K01920
GO:0004363 IPR014042 K21456
GO:0004363 IPR004215 K01920
GO:0004363 IPR004215 K21456
GO:0004363 IPR014049 K01920
GO:0004363 IPR014049 K21456
GO:0004363 IPR004218 K01920
GO:0004363 IPR004218 K21456
GO:0004363 IPR006284 K01920
GO:0004363 IPR006284 K21456
GO:0004363 IPR004887 K01920
GO:0004363 IPR004887 K21456
GO:0004363 IPR005615 K01920
GO:0004363 IPR005615 K21456
GO:0004363 IPR037013 K01920
GO:0004363 IPR037013 K21456
GO:0004364 IPR016639 K21888
GO:0004364 IPR016639 K13299
GO:0004364 IPR016639 K00799
GO:0004364 IPR016639 K04097
GO:0004366 IPR016222 K00631
GO:0004366 IPR016222 K00630
GO:0004366 IPR016222 K13506
GO:0004366 IPR016222 K00629
GO:0004366 IPR016222 K13507
GO:0004366 IPR016222 K13508
GO:0004367 IPR006109 K00006
GO:0004367 IPR006168 K00006
GO:0004367 IPR017751 K00006
GO:0004368 IPR000447 K00111
GO:0004368 IPR000447 K00112
GO:0004370 IPR005999 K00864
GO:0004370 IPR005999 K19583
GO:0004371 IPR004007 K00863
GO:0004371 IPR036117 K00863
GO:0004371 IPR004006 K00863
GO:0004372 IPR001085 K00600
GO:0004375 IPR020581 K00282
GO:0004375 IPR020581 K00281
GO:0004375 IPR020581 K00283
GO:0004377 IPR038013 K03844
GO:0004379 IPR022677 K00671
GO:0004379 IPR022676 K00671
GO:0004379 IPR022678 K00671
GO:0004379 IPR000903 K00671
GO:0004385 IPR017665 K00942
GO:0004392 IPR016053 K00510
GO:0004392 IPR016053 K21418
GO:0004392 IPR002051 K00510
GO:0004392 IPR002051 K21418
GO:0004397 IPR005921 K01745
GO:0004399 IPR022695 K14152
GO:0004399 IPR022695 K00013
GO:0004400 IPR005861 K00817
GO:0004402 IPR017380 K11304
GO:0004402 IPR017380 K03125
GO:0004402 IPR017380 K11310
GO:0004402 IPR017380 K11305
GO:0004402 IPR017380 K22767
GO:0004402 IPR017380 K11401
GO:0004402 IPR017380 K11307
GO:0004402 IPR017380 K06062
GO:0004402 IPR017380 K11306
GO:0004402 IPR017380 K09101
GO:0004402 IPR017380 K02223
GO:0004402 IPR017380 K04498
GO:0004402 IPR017380 K15719
GO:0004402 IPR017380 K07739
GO:0004402 IPR017380 K11308
GO:0004402 IPR017380 K22768
GO:0004402 IPR017380 K11303
GO:0004402 IPR017380 K00653
GO:0004402 IPR017380 K11256
GO:0004402 IPR017380 K11378
GO:0004402 IPR037800 K11304
GO:0004402 IPR037800 K03125
GO:0004402 IPR037800 K11310
GO:0004402 IPR037800 K11305
GO:0004402 IPR037800 K22767
GO:0004402 IPR037800 K11401
GO:0004402 IPR037800 K11307
GO:0004402 IPR037800 K06062
GO:0004402 IPR037800 K11306
GO:0004402 IPR037800 K09101
GO:0004402 IPR037800 K02223
GO:0004402 IPR037800 K04498
GO:0004402 IPR037800 K15719
GO:0004402 IPR037800 K07739
GO:0004402 IPR037800 K11308
GO:0004402 IPR037800 K22768
GO:0004402 IPR037800 K11303
GO:0004402 IPR037800 K00653
GO:0004402 IPR037800 K11256
GO:0004402 IPR037800 K11378
GO:0004402 IPR002717 K11304
GO:0004402 IPR002717 K03125
GO:0004402 IPR002717 K11310
GO:0004402 IPR002717 K11305
GO:0004402 IPR002717 K22767
GO:0004402 IPR002717 K11401
GO:0004402 IPR002717 K11307
GO:0004402 IPR002717 K06062
GO:0004402 IPR002717 K11306
GO:0004402 IPR002717 K09101
GO:0004402 IPR002717 K02223
GO:0004402 IPR002717 K04498
GO:0004402 IPR002717 K15719
GO:0004402 IPR002717 K07739
GO:0004402 IPR002717 K11308
GO:0004402 IPR002717 K22768
GO:0004402 IPR002717 K11303
GO:0004402 IPR002717 K00653
GO:0004402 IPR002717 K11256
GO:0004402 IPR002717 K11378
GO:0004407 IPR044150 K11409
GO:0004407 IPR044150 K06067
GO:0004407 IPR044150 K11407
GO:0004407 IPR044150 K11482
GO:0004407 IPR044150 K11406
GO:0004407 IPR044150 K11483
GO:0004407 IPR044150 K18671
GO:0004407 IPR044150 K11405
GO:0004407 IPR044150 K11418
GO:0004407 IPR044150 K11484
GO:0004407 IPR044150 K11404
GO:0004407 IPR044150 K11408
GO:0004407 IPR003084 K11409
GO:0004407 IPR003084 K06067
GO:0004407 IPR003084 K11407
GO:0004407 IPR003084 K11482
GO:0004407 IPR003084 K11406
GO:0004407 IPR003084 K11483
GO:0004407 IPR003084 K18671
GO:0004407 IPR003084 K11405
GO:0004407 IPR003084 K11418
GO:0004407 IPR003084 K11484
GO:0004407 IPR003084 K11404
GO:0004407 IPR003084 K11408
GO:0004408 IPR000511 K01764
GO:0004411 IPR005708 K00451
GO:0004412 IPR016204 K12525
GO:0004412 IPR016204 K00003
GO:0004412 IPR016204 K12524
GO:0004412 IPR011147 K12525
GO:0004412 IPR011147 K00003
GO:0004412 IPR011147 K12524
GO:0004418 IPR022417 K01749
GO:0004418 IPR000860 K01749
GO:0004418 IPR022418 K01749
GO:0004418 IPR036803 K01749
GO:0004418 IPR022419 K01749
GO:0004420 IPR023076 K00021
GO:0004420 IPR002202 K00021
GO:0004420 IPR023074 K00021
GO:0004421 IPR013746 K01641
GO:0004421 IPR010122 K01641
GO:0004422 IPR005904 K15780
GO:0004422 IPR005904 K00760
GO:0004422 IPR005904 K19836
GO:0004424 IPR020565 K01089
GO:0004424 IPR020565 K01693
GO:0004424 IPR000807 K01089
GO:0004424 IPR000807 K01693
GO:0004425 IPR001468 K01656
GO:0004425 IPR001468 K13501
GO:0004425 IPR001468 K01609
GO:0004425 IPR001468 K13498
GO:0004425 IPR013798 K01656
GO:0004425 IPR013798 K13501
GO:0004425 IPR013798 K01609
GO:0004425 IPR013798 K13498
GO:0004427 IPR004131 K15986
GO:0004427 IPR004131 K06019
GO:0004427 IPR004131 K11725
GO:0004427 IPR004131 K01507
GO:0004427 IPR004131 K11726
GO:0004427 IPR036649 K15986
GO:0004427 IPR036649 K06019
GO:0004427 IPR036649 K11725
GO:0004427 IPR036649 K01507
GO:0004427 IPR036649 K11726
GO:0004427 IPR008162 K15986
GO:0004427 IPR008162 K06019
GO:0004427 IPR008162 K11725
GO:0004427 IPR008162 K01507
GO:0004427 IPR008162 K11726
GO:0004435 IPR001711 K05858
GO:0004435 IPR001711 K01116
GO:0004435 IPR001711 K05860
GO:0004435 IPR001711 K05859
GO:0004435 IPR001711 K05861
GO:0004435 IPR001711 K19006
GO:0004435 IPR001711 K05857
GO:0004449 IPR004434 K00030
GO:0004450 IPR004790 K00031
GO:0004450 IPR014273 K00031
GO:0004451 IPR006254 K01637
GO:0004452 IPR011876 K01823
GO:0004455 IPR000506 K00053
GO:0004459 IPR018177 K00016
GO:0004462 IPR018146 K01759
GO:0004462 IPR004361 K01759
GO:0004471 IPR001891 K00028
GO:0004471 IPR015884 K00028
GO:0004471 IPR037062 K00028
GO:0004471 IPR012301 K00028
GO:0004474 IPR019830 K01638
GO:0004474 IPR006252 K01638
GO:0004474 IPR001465 K01638
GO:0004474 IPR006253 K01638
GO:0004476 IPR001250 K01809
GO:0004476 IPR001250 K15916
GO:0004476 IPR001250 K16011
GO:0004476 IPR016305 K01809
GO:0004476 IPR016305 K15916
GO:0004476 IPR016305 K16011
GO:0004476 IPR018050 K01809
GO:0004476 IPR018050 K15916
GO:0004476 IPR018050 K16011
GO:0004478 IPR022628 K00789
GO:0004478 IPR022629 K00789
GO:0004478 IPR022630 K00789
GO:0004478 IPR002133 K00789
GO:0004478 IPR022631 K00789
GO:0004478 IPR022636 K00789
GO:0004479 IPR005794 K00604
GO:0004482 IPR039753 K00565
GO:0004482 IPR039753 K21316
GO:0004482 IPR039753 K19376
GO:0004484 IPR001339 K13917
GO:0004484 IPR001339 K00987
GO:0004488 IPR000672 K01491
GO:0004488 IPR000672 K00288
GO:0004488 IPR020630 K01491
GO:0004488 IPR020630 K00288
GO:0004488 IPR020631 K01491
GO:0004488 IPR020631 K00288
GO:0004494 IPR006098 K01849
GO:0004494 IPR006098 K01847
GO:0004494 IPR006098 K01848
GO:0004496 IPR006205 K00869
GO:0004499 IPR020946 K00485
GO:0004500 IPR000945 K00503
GO:0004506 IPR013698 K00511
GO:0004506 IPR040125 K00511
GO:0004512 IPR002587 K01858
GO:0004514 IPR004393 K00767
GO:0004514 IPR036068 K00767
GO:0004514 IPR002638 K00767
GO:0004519 IPR007281 K15051
GO:0004519 IPR007281 K01173
GO:0004519 IPR007281 K15050
GO:0004519 IPR007281 K15049
GO:0004519 IPR007174 K15051
GO:0004519 IPR007174 K01173
GO:0004519 IPR007174 K15050
GO:0004519 IPR007174 K15049
GO:0004519 IPR011337 K15051
GO:0004519 IPR011337 K01173
GO:0004519 IPR011337 K15050
GO:0004519 IPR011337 K15049
GO:0004519 IPR037057 K15051
GO:0004519 IPR037057 K01173
GO:0004519 IPR037057 K15050
GO:0004519 IPR037057 K15049
GO:0004519 IPR001044 K15051
GO:0004519 IPR001044 K01173
GO:0004519 IPR001044 K15050
GO:0004519 IPR001044 K15049
GO:0004519 IPR020847 K15051
GO:0004519 IPR020847 K01173
GO:0004519 IPR020847 K15050
GO:0004519 IPR020847 K15049
GO:0004519 IPR005747 K15051
GO:0004519 IPR005747 K01173
GO:0004519 IPR005747 K15050
GO:0004519 IPR005747 K15049
GO:0004519 IPR020848 K15051
GO:0004519 IPR020848 K01173
GO:0004519 IPR020848 K15050
GO:0004519 IPR020848 K15049
GO:0004519 IPR007581 K15051
GO:0004519 IPR007581 K01173
GO:0004519 IPR007581 K15050
GO:0004519 IPR007581 K15049
GO:0004523 IPR022892 K14159
GO:0004523 IPR022892 K03470
GO:0004523 IPR022892 K03471
GO:0004523 IPR022892 K21037
GO:0004523 IPR022892 K22316
GO:0004523 IPR022892 K10743
GO:0004523 IPR022892 K18950
GO:0004523 IPR022892 K03469
GO:0004523 IPR002156 K14159
GO:0004523 IPR002156 K03470
GO:0004523 IPR002156 K03471
GO:0004523 IPR002156 K21037
GO:0004523 IPR002156 K22316
GO:0004523 IPR002156 K10743
GO:0004523 IPR002156 K18950
GO:0004523 IPR002156 K03469
GO:0004523 IPR023160 K14159
GO:0004523 IPR023160 K03470
GO:0004523 IPR023160 K03471
GO:0004523 IPR023160 K21037
GO:0004523 IPR023160 K22316
GO:0004523 IPR023160 K10743
GO:0004523 IPR023160 K18950
GO:0004523 IPR023160 K03469
GO:0004523 IPR022898 K14159
GO:0004523 IPR022898 K03470
GO:0004523 IPR022898 K03471
GO:0004523 IPR022898 K21037
GO:0004523 IPR022898 K22316
GO:0004523 IPR022898 K10743
GO:0004523 IPR022898 K18950
GO:0004523 IPR022898 K03469
GO:0004523 IPR004649 K14159
GO:0004523 IPR004649 K03470
GO:0004523 IPR004649 K03471
GO:0004523 IPR004649 K21037
GO:0004523 IPR004649 K22316
GO:0004523 IPR004649 K10743
GO:0004523 IPR004649 K18950
GO:0004523 IPR004649 K03469
GO:0004523 IPR001352 K14159
GO:0004523 IPR001352 K03470
GO:0004523 IPR001352 K03471
GO:0004523 IPR001352 K21037
GO:0004523 IPR001352 K22316
GO:0004523 IPR001352 K10743
GO:0004523 IPR001352 K18950
GO:0004523 IPR001352 K03469
GO:0004523 IPR017067 K14159
GO:0004523 IPR017067 K03470
GO:0004523 IPR017067 K03471
GO:0004523 IPR017067 K21037
GO:0004523 IPR017067 K22316
GO:0004523 IPR017067 K10743
GO:0004523 IPR017067 K18950
GO:0004523 IPR017067 K03469
GO:0004525 IPR000999 K03685
GO:0004525 IPR036389 K03685
GO:0004525 IPR011907 K03685
GO:0004526 IPR002738 K14522
GO:0004526 IPR002738 K14523
GO:0004526 IPR002738 K14528
GO:0004526 IPR002738 K03538
GO:0004526 IPR002738 K01164
GO:0004526 IPR002738 K03539
GO:0004526 IPR002738 K14524
GO:0004526 IPR002738 K14527
GO:0004526 IPR002738 K03537
GO:0004526 IPR002738 K14530
GO:0004526 IPR002738 K18213
GO:0004526 IPR002738 K14525
GO:0004526 IPR002738 K14529
GO:0004526 IPR002738 K03540
GO:0004526 IPR002738 K14533
GO:0004526 IPR002738 K03536
GO:0004526 IPR002738 K09006
GO:0004526 IPR002738 K14526
GO:0004535 IPR039637 K01148
GO:0004535 IPR039637 K12603
GO:0004535 IPR039637 K19612
GO:0004535 IPR039637 K12571
GO:0004550 IPR001564 K18533
GO:0004550 IPR001564 K00940
GO:0004555 IPR001661 K01194
GO:0004557 IPR002252 K07407
GO:0004557 IPR002252 K07406
GO:0004557 IPR002252 K01189
GO:0004559 IPR000602 K12312
GO:0004559 IPR000602 K01191
GO:0004559 IPR000602 K12311
GO:0004559 IPR011682 K12312
GO:0004559 IPR011682 K01191
GO:0004559 IPR011682 K12311
GO:0004559 IPR015341 K12312
GO:0004559 IPR015341 K01191
GO:0004559 IPR015341 K12311
GO:0004565 IPR004199 K01190
GO:0004565 IPR004199 K12308
GO:0004565 IPR004199 K12309
GO:0004565 IPR004199 K12111
GO:0004571 IPR036026 K01230
GO:0004571 IPR001382 K01230
GO:0004573 IPR004888 K01228
GO:0004582 IPR039528 K00721
GO:0004585 IPR024904 K00611
GO:0004587 IPR010164 K00819
GO:0004588 IPR004467 K13421
GO:0004588 IPR004467 K00762
GO:0004588 IPR023031 K13421
GO:0004588 IPR023031 K00762
GO:0004590 IPR001754 K13421
GO:0004590 IPR001754 K01591
GO:0004590 IPR018089 K13421
GO:0004590 IPR018089 K01591
GO:0004590 IPR014732 K13421
GO:0004590 IPR014732 K01591
GO:0004591 IPR011603 K00164
GO:0004591 IPR011603 K01616
GO:0004591 IPR011603 K15791
GO:0004592 IPR003721 K01918
GO:0004592 IPR003721 K13799
GO:0004594 IPR004619 K09680
GO:0004594 IPR004619 K01947
GO:0004594 IPR004619 K00867
GO:0004594 IPR004567 K09680
GO:0004594 IPR004567 K01947
GO:0004594 IPR004567 K00867
GO:0004595 IPR001980 K02201
GO:0004595 IPR001980 K00954
GO:0004595 IPR001980 K02318
GO:0004601 IPR000763 K12550
GO:0004601 IPR000763 K00430
GO:0004601 IPR000763 K10788
GO:0004601 IPR000763 K10789
GO:0004601 IPR000763 K11188
GO:0004601 IPR000763 K19511
GO:0004601 IPR002207 K12550
GO:0004601 IPR002207 K00430
GO:0004601 IPR002207 K10788
GO:0004601 IPR002207 K10789
GO:0004601 IPR002207 K11188
GO:0004601 IPR002207 K19511
GO:0004601 IPR002016 K12550
GO:0004601 IPR002016 K00430
GO:0004601 IPR002016 K10788
GO:0004601 IPR002016 K10789
GO:0004601 IPR002016 K11188
GO:0004601 IPR002016 K19511
GO:0004601 IPR016119 K12550
GO:0004601 IPR016119 K00430
GO:0004601 IPR016119 K10788
GO:0004601 IPR016119 K10789
GO:0004601 IPR016119 K11188
GO:0004601 IPR016119 K19511
GO:0004601 IPR010255 K12550
GO:0004601 IPR010255 K00430
GO:0004601 IPR010255 K10788
GO:0004601 IPR010255 K10789
GO:0004601 IPR010255 K11188
GO:0004601 IPR010255 K19511
GO:0004601 IPR019794 K12550
GO:0004601 IPR019794 K00430
GO:0004601 IPR019794 K10788
GO:0004601 IPR019794 K10789
GO:0004601 IPR019794 K11188
GO:0004601 IPR019794 K19511
GO:0004602 IPR000889 K00432
GO:0004604 IPR011798 K00390
GO:0004605 IPR016720 K00981
GO:0004605 IPR015222 K00981
GO:0004609 IPR033177 K01613
GO:0004609 IPR003817 K01613
GO:0004612 IPR001272 K01610
GO:0004615 IPR005002 K17497
GO:0004615 IPR005002 K15778
GO:0004615 IPR005002 K16881
GO:0004615 IPR005002 K01840
GO:0004616 IPR006114 K00033
GO:0004616 IPR006184 K00033
GO:0004616 IPR006113 K00033
GO:0004616 IPR006183 K00033
GO:0004617 IPR006236 K00058
GO:0004618 IPR036043 K00927
GO:0004618 IPR001576 K00927
GO:0004618 IPR015824 K00927
GO:0004618 IPR015911 K00927
GO:0004619 IPR005995 K15635
GO:0004619 IPR005995 K15634
GO:0004619 IPR005995 K01834
GO:0004619 IPR036646 K15635
GO:0004619 IPR036646 K15634
GO:0004619 IPR036646 K01834
GO:0004619 IPR011258 K15635
GO:0004619 IPR011258 K15634
GO:0004619 IPR011258 K01834
GO:0004619 IPR005952 K15635
GO:0004619 IPR005952 K15634
GO:0004619 IPR005952 K01834
GO:0004632 IPR005252 K13038
GO:0004632 IPR005252 K21977
GO:0004633 IPR005252 K01598
GO:0004633 IPR005252 K13038
GO:0004634 IPR000941 K01689
GO:0004635 IPR026660 K11755
GO:0004635 IPR026660 K14152
GO:0004635 IPR026660 K01496
GO:0004635 IPR002496 K11755
GO:0004635 IPR002496 K14152
GO:0004635 IPR002496 K01496
GO:0004636 IPR008179 K14152
GO:0004636 IPR008179 K01523
GO:0004636 IPR008179 K11755
GO:0004637 IPR020560 K13713
GO:0004637 IPR020560 K01945
GO:0004637 IPR020560 K11787
GO:0004637 IPR020560 K11788
GO:0004637 IPR000115 K13713
GO:0004637 IPR000115 K01945
GO:0004637 IPR000115 K11787
GO:0004637 IPR000115 K11788
GO:0004637 IPR020559 K13713
GO:0004637 IPR020559 K01945
GO:0004637 IPR020559 K11787
GO:0004637 IPR020559 K11788
GO:0004637 IPR037123 K13713
GO:0004637 IPR037123 K01945
GO:0004637 IPR037123 K11787
GO:0004637 IPR037123 K11788
GO:0004637 IPR020562 K13713
GO:0004637 IPR020562 K01945
GO:0004637 IPR020562 K11787
GO:0004637 IPR020562 K11788
GO:0004639 IPR018236 K01587
GO:0004639 IPR018236 K13713
GO:0004639 IPR018236 K01923
GO:0004640 IPR001240 K01817
GO:0004640 IPR001240 K13501
GO:0004640 IPR001240 K13498
GO:0004641 IPR004733 K11787
GO:0004641 IPR004733 K11788
GO:0004641 IPR004733 K01933
GO:0004642 IPR010074 K01952
GO:0004643 IPR002695 K01492
GO:0004643 IPR002695 K00602
GO:0004644 IPR004607 K01492
GO:0004644 IPR004607 K11787
GO:0004644 IPR004607 K00601
GO:0004644 IPR004607 K11175
GO:0004647 IPR004469 K22305
GO:0004647 IPR004469 K05518
GO:0004647 IPR004469 K02203
GO:0004647 IPR004469 K01079
GO:0004647 IPR004469 K15781
GO:0004647 IPR004469 K07315
GO:0004648 IPR006271 K00831
GO:0004648 IPR022278 K00831
GO:0004652 IPR014492 K14079
GO:0004652 IPR014492 K14376
GO:0004652 IPR014492 K00970
GO:0004652 IPR014492 K18060
GO:0004652 IPR014492 K21315
GO:0004652 IPR014492 K18709
GO:0004652 IPR014492 K03514
GO:0004652 IPR007012 K14079
GO:0004652 IPR007012 K14376
GO:0004652 IPR007012 K00970
GO:0004652 IPR007012 K18060
GO:0004652 IPR007012 K21315
GO:0004652 IPR007012 K18709
GO:0004652 IPR007012 K03514
GO:0004654 IPR012162 K00962
GO:0004655 IPR001731 K01698
GO:0004663 IPR026873 K05956
GO:0004663 IPR026873 K14050
GO:0004664 IPR001086 K01713
GO:0004664 IPR001086 K04518
GO:0004664 IPR001086 K14170
GO:0004664 IPR001086 K05359
GO:0004664 IPR018528 K01713
GO:0004664 IPR018528 K04518
GO:0004664 IPR018528 K14170
GO:0004664 IPR018528 K05359
GO:0004664 IPR008242 K01713
GO:0004664 IPR008242 K04518
GO:0004664 IPR008242 K14170
GO:0004664 IPR008242 K05359
GO:0004665 IPR003099 K00211
GO:0004668 IPR007466 K01481
GO:0004671 IPR007269 K00587
GO:0004673 IPR004105 K10819
GO:0004707 IPR003527 K04371
GO:0004707 IPR003527 K20537
GO:0004707 IPR003527 K20538
GO:0004707 IPR003527 K19603
GO:0004707 IPR003527 K20600
GO:0004707 IPR003527 K04464
GO:0004707 IPR003527 K04441
GO:0004707 IPR003527 K14512
GO:0004707 IPR003527 K06855
GO:0004707 IPR003527 K20536
GO:0004707 IPR003527 K08293
GO:0004707 IPR003527 K20535
GO:0004712 IPR027084 K02831
GO:0004712 IPR027084 K08866
GO:0004712 IPR027084 K08886
GO:0004713 IPR020635 K08253
GO:0004713 IPR020635 K16692
GO:0004713 IPR020635 K08252
GO:0004719 IPR000682 K00573
GO:0004721 IPR011943 K17616
GO:0004721 IPR011943 K15637
GO:0004721 IPR011943 K01090
GO:0004721 IPR011943 K17618
GO:0004721 IPR011943 K15544
GO:0004721 IPR006811 K17616
GO:0004721 IPR006811 K15637
GO:0004721 IPR006811 K01090
GO:0004721 IPR006811 K17618
GO:0004721 IPR006811 K15544
GO:0004721 IPR026893 K17616
GO:0004721 IPR026893 K15637
GO:0004721 IPR026893 K01090
GO:0004721 IPR026893 K17618
GO:0004721 IPR026893 K15544
GO:0004721 IPR011236 K17616
GO:0004721 IPR011236 K15637
GO:0004721 IPR011236 K01090
GO:0004721 IPR011236 K17618
GO:0004721 IPR011236 K15544
GO:0004721 IPR011947 K17616
GO:0004721 IPR011947 K15637
GO:0004721 IPR011947 K01090
GO:0004721 IPR011947 K17618
GO:0004721 IPR011947 K15544
GO:0004722 IPR037979 K04457
GO:0004722 IPR037979 K17504
GO:0004722 IPR037979 K01110
GO:0004722 IPR037979 K17615
GO:0004722 IPR037979 K17503
GO:0004722 IPR037979 K15427
GO:0004722 IPR037979 K13807
GO:0004722 IPR037979 K04461
GO:0004722 IPR037979 K19705
GO:0004722 IPR037979 K14803
GO:0004722 IPR037979 K17501
GO:0004722 IPR037979 K04382
GO:0004722 IPR037979 K19704
GO:0004722 IPR037979 K17499
GO:0004722 IPR037979 K19708
GO:0004722 IPR037979 K06269
GO:0004722 IPR037979 K20074
GO:0004722 IPR037979 K17500
GO:0004722 IPR037979 K17502
GO:0004722 IPR037979 K17508
GO:0004722 IPR037979 K17617
GO:0004722 IPR037979 K04460
GO:0004722 IPR037979 K15498
GO:0004722 IPR037979 K17506
GO:0004722 IPR037979 K16340
GO:0004722 IPR037979 K14497
GO:0004722 IPR037979 K17505
GO:0004722 IPR037979 K10147
GO:0004722 IPR037979 K15423
GO:0004722 IPR037979 K17507
GO:0004722 IPR037979 K19790
GO:0004722 IPR015655 K04457
GO:0004722 IPR015655 K17504
GO:0004722 IPR015655 K01110
GO:0004722 IPR015655 K17615
GO:0004722 IPR015655 K17503
GO:0004722 IPR015655 K15427
GO:0004722 IPR015655 K13807
GO:0004722 IPR015655 K04461
GO:0004722 IPR015655 K19705
GO:0004722 IPR015655 K14803
GO:0004722 IPR015655 K17501
GO:0004722 IPR015655 K04382
GO:0004722 IPR015655 K19704
GO:0004722 IPR015655 K17499
GO:0004722 IPR015655 K19708
GO:0004722 IPR015655 K06269
GO:0004722 IPR015655 K20074
GO:0004722 IPR015655 K17500
GO:0004722 IPR015655 K17502
GO:0004722 IPR015655 K17508
GO:0004722 IPR015655 K17617
GO:0004722 IPR015655 K04460
GO:0004722 IPR015655 K15498
GO:0004722 IPR015655 K17506
GO:0004722 IPR015655 K16340
GO:0004722 IPR015655 K14497
GO:0004722 IPR015655 K17505
GO:0004722 IPR015655 K10147
GO:0004722 IPR015655 K15423
GO:0004722 IPR015655 K17507
GO:0004722 IPR015655 K19790
GO:0004725 IPR016667 K18046
GO:0004725 IPR016667 K17622
GO:0004725 IPR016667 K14167
GO:0004725 IPR016667 K20216
GO:0004725 IPR016667 K01110
GO:0004725 IPR016667 K06645
GO:0004725 IPR016667 K17619
GO:0004725 IPR016667 K11240
GO:0004725 IPR016667 K18024
GO:0004725 IPR016667 K17621
